number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0029120,Active,True,1,0,1,True,Caller 5627,Opened by  131,13/5/2016 08:57,Created by 62,13/5/2016 09:00,Updated by 265,13/5/2016 09:02,Phone,Location 161,Category 53,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 24,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 41,13/5/2016 13:08,18/5/2016 13:10
INC0029120,Active,True,1,0,2,True,Caller 5627,Opened by  131,13/5/2016 08:57,Created by 62,13/5/2016 09:00,Updated by 265,13/5/2016 09:04,Phone,Location 161,Category 53,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 24,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 41,13/5/2016 13:08,18/5/2016 13:10
INC0029120,Active,True,2,0,4,True,Caller 5627,Opened by  131,13/5/2016 08:57,Created by 62,13/5/2016 09:00,Updated by 186,13/5/2016 09:20,Phone,Location 161,Category 53,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 27,Resolver 44,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 41,13/5/2016 13:08,18/5/2016 13:10
INC0029120,Active,True,2,0,5,True,Caller 5627,Opened by  131,13/5/2016 08:57,Created by 62,13/5/2016 09:00,Updated by 186,13/5/2016 13:07,Phone,Location 161,Category 53,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 27,Resolver 44,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 41,13/5/2016 13:08,18/5/2016 13:10
INC0029120,Resolved,True,2,0,6,True,Caller 5627,Opened by  131,13/5/2016 08:57,Created by 62,13/5/2016 09:00,Updated by 186,13/5/2016 13:08,Phone,Location 161,Category 53,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 27,Resolver 44,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 41,13/5/2016 13:08,18/5/2016 13:10
INC0029120,Closed,False,2,0,7,True,Caller 5627,Opened by  131,13/5/2016 08:57,Created by 62,13/5/2016 09:00,Updated by 908,18/5/2016 13:10,Phone,Location 161,Category 53,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 27,Resolver 44,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 41,13/5/2016 13:08,18/5/2016 13:10
INC0029151,Active,True,0,0,0,True,Caller 1777,Opened by  131,13/5/2016 09:57,?,?,Updated by 908,13/5/2016 09:57,Phone,Location 143,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,13/5/2016 10:03,18/5/2016 10:07
INC0029151,Resolved,True,0,0,1,True,Caller 1777,Opened by  131,13/5/2016 09:57,?,?,Updated by 265,13/5/2016 10:03,Phone,Location 143,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,13/5/2016 10:03,18/5/2016 10:07
INC0029151,Closed,False,0,0,2,True,Caller 1777,Opened by  131,13/5/2016 09:57,?,?,Updated by 908,18/5/2016 10:07,Phone,Location 143,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,13/5/2016 10:03,18/5/2016 10:07
INC0029172,New,True,0,0,0,True,Caller 340,Opened by  131,13/5/2016 10:24,?,?,Updated by 908,13/5/2016 10:24,Phone,Location 232,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,13/5/2016 10:28,18/5/2016 11:07
INC0029172,Resolved,True,0,0,1,True,Caller 340,Opened by  131,13/5/2016 10:24,?,?,Updated by 265,13/5/2016 10:28,Phone,Location 232,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,13/5/2016 10:28,18/5/2016 11:07
INC0029172,Closed,False,0,0,2,True,Caller 340,Opened by  131,13/5/2016 10:24,?,?,Updated by 908,18/5/2016 11:07,Phone,Location 232,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,13/5/2016 10:28,18/5/2016 11:07
INC0029229,New,True,0,0,0,True,Caller 1720,Opened by  131,13/5/2016 11:44,?,?,Updated by 908,13/5/2016 11:44,Phone,Location 161,Category 53,Subcategory 114,Symptom 596,?,3 - Low,3 - Low,4 - Low,Group 66,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,24/5/2016 12:57,29/5/2016 13:07
INC0029229,New,True,1,0,2,True,Caller 1720,Opened by  131,13/5/2016 11:44,?,?,Updated by 713,13/5/2016 14:23,Phone,Location 161,Category 53,Subcategory 114,Symptom 596,?,3 - Low,3 - Low,4 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,24/5/2016 12:57,29/5/2016 13:07
INC0029229,New,True,1,0,4,True,Caller 1720,Opened by  131,13/5/2016 11:44,?,?,Updated by 60,16/5/2016 16:17,Phone,Location 161,Category 53,Subcategory 114,Symptom 596,?,3 - Low,3 - Low,4 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,24/5/2016 12:57,29/5/2016 13:07
INC0029229,Awaiting User Info,True,1,0,5,True,Caller 1720,Opened by  131,13/5/2016 11:44,?,?,Updated by 60,16/5/2016 16:17,Phone,Location 161,Category 53,Subcategory 114,Symptom 596,?,3 - Low,3 - Low,4 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,24/5/2016 12:57,29/5/2016 13:07
INC0029229,Awaiting User Info,True,2,0,6,True,Caller 1720,Opened by  131,13/5/2016 11:44,?,?,Updated by 44,16/5/2016 16:30,Phone,Location 161,Category 53,Subcategory 114,Symptom 596,?,3 - Low,3 - Low,4 - Low,Group 66,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,24/5/2016 12:57,29/5/2016 13:07
INC0029229,Active,True,2,0,7,True,Caller 1720,Opened by  131,13/5/2016 11:44,?,?,Updated by 44,16/5/2016 16:30,Phone,Location 161,Category 53,Subcategory 114,Symptom 596,?,3 - Low,3 - Low,4 - Low,Group 66,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,24/5/2016 12:57,29/5/2016 13:07
INC0029229,Active,True,2,0,8,True,Caller 1720,Opened by  131,13/5/2016 11:44,?,?,Updated by 44,16/5/2016 16:30,Phone,Location 161,Category 53,Subcategory 114,Symptom 596,?,3 - Low,3 - Low,4 - Low,Group 66,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,24/5/2016 12:57,29/5/2016 13:07
INC0029229,Active,True,3,0,9,True,Caller 1720,Opened by  131,13/5/2016 11:44,?,?,Updated by 713,19/5/2016 07:57,Phone,Location 161,Category 53,Subcategory 114,Symptom 596,?,3 - Low,3 - Low,4 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,24/5/2016 12:57,29/5/2016 13:07
INC0029229,Active,True,4,0,10,True,Caller 1720,Opened by  131,13/5/2016 11:44,?,?,Updated by 429,19/5/2016 09:47,Phone,Location 161,Category 53,Subcategory 114,Symptom 596,?,3 - Low,3 - Low,4 - Low,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,24/5/2016 12:57,29/5/2016 13:07
INC0029229,Active,True,4,0,11,True,Caller 1720,Opened by  131,13/5/2016 11:44,?,?,Updated by 129,19/5/2016 13:28,Phone,Location 161,Category 53,Subcategory 114,Symptom 596,?,3 - Low,3 - Low,4 - Low,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,24/5/2016 12:57,29/5/2016 13:07
INC0029229,Active,True,4,0,13,True,Caller 1720,Opened by  131,13/5/2016 11:44,?,?,Updated by 859,23/5/2016 18:25,Phone,Location 161,Category 53,Subcategory 114,Symptom 596,?,3 - Low,3 - Low,4 - Low,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,24/5/2016 12:57,29/5/2016 13:07
INC0029229,Active,True,5,0,14,True,Caller 1720,Opened by  131,13/5/2016 11:44,?,?,Updated by 859,23/5/2016 18:25,Phone,Location 161,Category 53,Subcategory 114,Symptom 596,?,3 - Low,3 - Low,4 - Low,Group 66,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,24/5/2016 12:57,29/5/2016 13:07
INC0029229,Active,True,6,0,15,True,Caller 1720,Opened by  131,13/5/2016 11:44,?,?,Updated by 713,24/5/2016 10:38,Phone,Location 161,Category 53,Subcategory 114,Symptom 596,?,3 - Low,3 - Low,4 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,24/5/2016 12:57,29/5/2016 13:07
INC0029229,Resolved,True,6,0,16,True,Caller 1720,Opened by  131,13/5/2016 11:44,?,?,Updated by 60,24/5/2016 12:57,Phone,Location 161,Category 53,Subcategory 114,Symptom 596,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,24/5/2016 12:57,29/5/2016 13:07
INC0029229,Closed,False,6,0,17,True,Caller 1720,Opened by  131,13/5/2016 11:44,?,?,Updated by 908,29/5/2016 13:07,Phone,Location 161,Category 53,Subcategory 114,Symptom 596,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,24/5/2016 12:57,29/5/2016 13:07
INC0029239,New,True,0,0,0,True,Caller 5370,Opened by  131,13/5/2016 12:00,Created by 62,13/5/2016 12:04,Updated by 265,13/5/2016 12:04,Phone,Location 161,Category 23,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 20,Resolver 190,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 173,16/5/2016 09:08,21/5/2016 09:10
INC0029239,New,True,1,0,1,True,Caller 5370,Opened by  131,13/5/2016 12:00,Created by 62,13/5/2016 12:04,Updated by 265,13/5/2016 12:04,Phone,Location 161,Category 23,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 62,Resolver 190,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 173,16/5/2016 09:08,21/5/2016 09:10
INC0029239,New,True,1,0,2,True,Caller 5370,Opened by  131,13/5/2016 12:00,Created by 62,13/5/2016 12:04,Updated by 265,13/5/2016 12:05,Phone,Location 161,Category 23,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 62,Resolver 190,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 173,16/5/2016 09:08,21/5/2016 09:10
INC0029239,New,True,1,0,3,True,Caller 5370,Opened by  131,13/5/2016 12:00,Created by 62,13/5/2016 12:04,Updated by 681,16/5/2016 08:04,Phone,Location 161,Category 23,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 62,Resolver 190,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 173,16/5/2016 09:08,21/5/2016 09:10
INC0029239,Awaiting User Info,True,1,0,4,True,Caller 5370,Opened by  131,13/5/2016 12:00,Created by 62,13/5/2016 12:04,Updated by 681,16/5/2016 08:05,Phone,Location 161,Category 23,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 62,Resolver 164,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 173,16/5/2016 09:08,21/5/2016 09:10
INC0029239,Awaiting User Info,True,1,0,5,True,Caller 5370,Opened by  131,13/5/2016 12:00,Created by 62,13/5/2016 12:04,Updated by 741,16/5/2016 09:08,Phone,Location 161,Category 23,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 62,Resolver 164,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 173,16/5/2016 09:08,21/5/2016 09:10
INC0029239,Resolved,True,1,0,6,True,Caller 5370,Opened by  131,13/5/2016 12:00,Created by 62,13/5/2016 12:04,Updated by 741,16/5/2016 09:08,Phone,Location 161,Category 23,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 62,Resolver 190,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 173,16/5/2016 09:08,21/5/2016 09:10
INC0029239,Closed,False,1,0,7,True,Caller 5370,Opened by  131,13/5/2016 12:00,Created by 62,13/5/2016 12:04,Updated by 908,21/5/2016 09:10,Phone,Location 161,Category 23,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 62,Resolver 190,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 173,16/5/2016 09:08,21/5/2016 09:10
INC0029257,New,True,0,0,0,True,Caller 1941,Opened by  131,13/5/2016 12:50,Created by 62,13/5/2016 13:00,Updated by 265,13/5/2016 13:00,Phone,Location 93,Category 46,Subcategory 223,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 15,Resolver 22,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 20,23/5/2016 11:01,28/5/2016 11:07
INC0029257,New,True,1,0,1,True,Caller 1941,Opened by  131,13/5/2016 12:50,Created by 62,13/5/2016 13:00,Updated by 256,13/5/2016 16:51,Phone,Location 93,Category 46,Subcategory 223,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 57,Resolver 22,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 20,23/5/2016 11:01,28/5/2016 11:07
INC0029257,New,True,2,0,3,True,Caller 1941,Opened by  131,13/5/2016 12:50,Created by 62,13/5/2016 13:00,Updated by 164,19/5/2016 09:51,Phone,Location 93,Category 46,Subcategory 258,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 6,Resolver 22,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 20,23/5/2016 11:01,28/5/2016 11:07
INC0029257,Active,True,2,0,4,True,Caller 1941,Opened by  131,13/5/2016 12:50,Created by 62,13/5/2016 13:00,Updated by 95,20/5/2016 14:13,Phone,Location 93,Category 46,Subcategory 258,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 6,Resolver 22,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 20,23/5/2016 11:01,28/5/2016 11:07
INC0029257,Active,True,2,0,5,True,Caller 1941,Opened by  131,13/5/2016 12:50,Created by 62,13/5/2016 13:00,Updated by 95,20/5/2016 14:23,Phone,Location 93,Category 46,Subcategory 258,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 6,Resolver 22,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 20,23/5/2016 11:01,28/5/2016 11:07
INC0029257,Awaiting User Info,True,2,0,6,True,Caller 1941,Opened by  131,13/5/2016 12:50,Created by 62,13/5/2016 13:00,Updated by 95,20/5/2016 14:23,Phone,Location 93,Category 46,Subcategory 258,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 6,Resolver 22,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 20,23/5/2016 11:01,28/5/2016 11:07
INC0029257,Awaiting User Info,True,2,0,7,True,Caller 1941,Opened by  131,13/5/2016 12:50,Created by 62,13/5/2016 13:00,Updated by 95,23/5/2016 10:54,Phone,Location 93,Category 46,Subcategory 258,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 6,Resolver 22,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 20,23/5/2016 11:01,28/5/2016 11:07
INC0029257,Awaiting User Info,True,2,0,8,True,Caller 1941,Opened by  131,13/5/2016 12:50,Created by 62,13/5/2016 13:00,Updated by 95,23/5/2016 10:55,Phone,Location 93,Category 46,Subcategory 258,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 6,Resolver 22,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 20,23/5/2016 11:01,28/5/2016 11:07
INC0029257,Resolved,True,2,0,10,True,Caller 1941,Opened by  131,13/5/2016 12:50,Created by 62,13/5/2016 13:00,Updated by 95,23/5/2016 11:01,Phone,Location 93,Category 46,Subcategory 258,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 6,Resolver 22,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 20,23/5/2016 11:01,28/5/2016 11:07
INC0029257,Closed,False,2,0,11,True,Caller 1941,Opened by  131,13/5/2016 12:50,Created by 62,13/5/2016 13:00,Updated by 908,28/5/2016 11:07,Phone,Location 93,Category 46,Subcategory 258,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 6,Resolver 22,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 20,23/5/2016 11:01,28/5/2016 11:07
INC0029291,Active,True,0,0,0,True,Caller 5476,Opened by  131,13/5/2016 14:07,?,?,Updated by 908,13/5/2016 14:07,Phone,Location 143,Category 32,Subcategory 9,Symptom 105,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,13/5/2016 14:09,18/5/2016 14:10
INC0029291,Resolved,True,0,0,1,True,Caller 5476,Opened by  131,13/5/2016 14:07,?,?,Updated by 265,13/5/2016 14:09,Phone,Location 143,Category 32,Subcategory 9,Symptom 105,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,13/5/2016 14:09,18/5/2016 14:10
INC0029291,Closed,False,0,0,2,True,Caller 5476,Opened by  131,13/5/2016 14:07,?,?,Updated by 908,18/5/2016 14:10,Phone,Location 143,Category 32,Subcategory 9,Symptom 105,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,13/5/2016 14:09,18/5/2016 14:10
INC0029295,New,True,0,0,0,True,Caller 4676,Opened by  131,13/5/2016 14:09,?,?,Updated by 908,13/5/2016 14:09,Phone,Location 111,Category 26,Subcategory 164,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,17/5/2016 11:54,22/5/2016 12:07
INC0029295,New,True,0,0,1,True,Caller 4676,Opened by  131,13/5/2016 14:09,?,?,Updated by 429,13/5/2016 14:49,Phone,Location 111,Category 26,Subcategory 164,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,17/5/2016 11:54,22/5/2016 12:07
INC0029295,Awaiting User Info,True,0,0,2,True,Caller 4676,Opened by  131,13/5/2016 14:09,?,?,Updated by 429,13/5/2016 14:49,Phone,Location 111,Category 26,Subcategory 164,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,17/5/2016 11:54,22/5/2016 12:07
INC0029295,Awaiting User Info,True,0,0,3,True,Caller 4676,Opened by  131,13/5/2016 14:09,?,?,Updated by 429,16/5/2016 08:52,Phone,Location 111,Category 26,Subcategory 164,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,17/5/2016 11:54,22/5/2016 12:07
INC0029295,Awaiting User Info,True,0,0,4,True,Caller 4676,Opened by  131,13/5/2016 14:09,?,?,Updated by 429,17/5/2016 11:48,Phone,Location 111,Category 26,Subcategory 164,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,17/5/2016 11:54,22/5/2016 12:07
INC0029295,Awaiting User Info,True,0,0,5,True,Caller 4676,Opened by  131,13/5/2016 14:09,?,?,Updated by 429,17/5/2016 11:53,Phone,Location 111,Category 26,Subcategory 164,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,17/5/2016 11:54,22/5/2016 12:07
INC0029295,Resolved,True,0,0,6,True,Caller 4676,Opened by  131,13/5/2016 14:09,?,?,Updated by 429,17/5/2016 11:54,Phone,Location 111,Category 26,Subcategory 164,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,17/5/2016 11:54,22/5/2016 12:07
INC0029295,Closed,False,0,0,7,True,Caller 4676,Opened by  131,13/5/2016 14:09,?,?,Updated by 908,22/5/2016 12:07,Phone,Location 111,Category 26,Subcategory 164,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,17/5/2016 11:54,22/5/2016 12:07
INC0029596,New,True,0,0,0,True,Caller 824,Opened by  131,16/5/2016 08:02,?,?,Updated by 908,16/5/2016 08:02,Phone,Location 161,Category 20,Subcategory 125,Symptom 517,?,3 - Low,3 - Low,4 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,16/5/2016 08:13,21/5/2016 09:07
INC0029596,Active,True,0,0,1,True,Caller 824,Opened by  131,16/5/2016 08:02,?,?,Updated by 265,16/5/2016 08:12,Phone,Location 161,Category 20,Subcategory 125,Symptom 517,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,16/5/2016 08:13,21/5/2016 09:07
INC0029596,Resolved,True,0,0,2,True,Caller 824,Opened by  131,16/5/2016 08:02,?,?,Updated by 265,16/5/2016 08:13,Phone,Location 161,Category 20,Subcategory 125,Symptom 517,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,16/5/2016 08:13,21/5/2016 09:07
INC0029596,Closed,False,0,0,3,True,Caller 824,Opened by  131,16/5/2016 08:02,?,?,Updated by 908,21/5/2016 09:07,Phone,Location 161,Category 20,Subcategory 125,Symptom 517,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,16/5/2016 08:13,21/5/2016 09:07
INC0029631,New,True,0,0,0,True,Caller 4804,Opened by  131,16/5/2016 08:37,?,?,Updated by 908,16/5/2016 08:37,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,16/5/2016 08:49,21/5/2016 09:07
INC0029631,New,True,1,0,1,True,Caller 4804,Opened by  131,16/5/2016 08:37,?,?,Updated by 265,16/5/2016 08:46,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 39,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,16/5/2016 08:49,21/5/2016 09:07
INC0029631,New,True,2,0,2,True,Caller 4804,Opened by  131,16/5/2016 08:37,?,?,Updated by 265,16/5/2016 08:46,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,16/5/2016 08:49,21/5/2016 09:07
INC0029631,Active,True,2,0,3,True,Caller 4804,Opened by  131,16/5/2016 08:37,?,?,Updated by 265,16/5/2016 08:47,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,16/5/2016 08:49,21/5/2016 09:07
INC0029631,Resolved,True,2,0,4,True,Caller 4804,Opened by  131,16/5/2016 08:37,?,?,Updated by 265,16/5/2016 08:49,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,16/5/2016 08:49,21/5/2016 09:07
INC0029631,Closed,False,2,0,5,True,Caller 4804,Opened by  131,16/5/2016 08:37,?,?,Updated by 908,21/5/2016 09:07,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,16/5/2016 08:49,21/5/2016 09:07
INC0029659,Active,True,0,0,0,True,Caller 1355,Opened by  131,16/5/2016 09:00,?,?,Updated by 908,16/5/2016 09:00,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,16/5/2016 09:06,21/5/2016 09:07
INC0029659,Resolved,True,0,0,1,True,Caller 1355,Opened by  131,16/5/2016 09:00,?,?,Updated by 265,16/5/2016 09:06,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,16/5/2016 09:06,21/5/2016 09:07
INC0029659,Closed,False,0,0,2,True,Caller 1355,Opened by  131,16/5/2016 09:00,?,?,Updated by 908,21/5/2016 09:07,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 73,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 66,16/5/2016 09:06,21/5/2016 09:07
INC0029671,Active,True,0,0,0,True,Caller 3587,Opened by  347,16/5/2016 09:08,Created by 165,16/5/2016 09:18,Updated by 714,16/5/2016 09:18,Phone,Location 93,Category 51,Subcategory 6,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 20,Resolver 188,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 171,16/5/2016 09:54,21/5/2016 10:07
INC0029671,Active,True,0,0,1,True,Caller 3587,Opened by  347,16/5/2016 09:08,Created by 165,16/5/2016 09:18,Updated by 735,16/5/2016 09:53,Phone,Location 93,Category 51,Subcategory 6,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 20,Resolver 188,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 171,16/5/2016 09:54,21/5/2016 10:07
INC0029671,Resolved,True,0,0,2,True,Caller 3587,Opened by  347,16/5/2016 09:08,Created by 165,16/5/2016 09:18,Updated by 735,16/5/2016 09:54,Phone,Location 93,Category 51,Subcategory 6,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 20,Resolver 188,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 171,16/5/2016 09:54,21/5/2016 10:07
INC0029671,Closed,False,0,0,3,True,Caller 3587,Opened by  347,16/5/2016 09:08,Created by 165,16/5/2016 09:18,Updated by 908,21/5/2016 10:07,Phone,Location 93,Category 51,Subcategory 6,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 20,Resolver 188,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 171,16/5/2016 09:54,21/5/2016 10:07
INC0029678,Active,True,0,0,0,True,Caller 2690,Opened by  257,16/5/2016 09:14,Created by 114,16/5/2016 09:16,Updated by 498,16/5/2016 09:16,Phone,Location 51,Category 44,Subcategory 174,?,?,3 - Low,3 - Low,4 - Low,Group 5,Resolver 136,False,False,Do Not Notify,?,CHG0001358,?,?,code 6,Resolved by 122,23/5/2016 15:09,23/5/2016 15:10
